,subj_emp,variable,wbeing_emp
20516,541501,X.13,7
20517,215501,X.13,NA
20518,2927801,X.13,NA
20519,464301,X.13,NA
20520,7204801,X.13,NA
20521,418201,X.13,NA
20522,331304,X.13,8
20523,2072202,X.13,NA
20524,2175401,X.13,NA
20525,821304,X.13,NA
20526,5138803,X.13,NA
20527,2740603,X.13,NA
20528,5178901,X.13,NA
20529,529101,X.13,8
20530,497501,X.13,NA
20531,5196801,X.13,NA
20532,578901,X.13,NA
20533,5004404,X.13,8
20534,5197303,X.13,NA
20535,5062101,X.13,NA
20536,389302,X.13,NA
20537,1107902,X.13,NA
20538,5123901,X.13,NA
20539,5049201,X.13,NA
20540,472701,X.13,NA
20541,5129901,X.13,NA
20542,1157502,X.13,NA
20543,3023202,X.13,NA
20544,5192902,X.13,NA
20545,5405402,X.13,NA
20546,548601,X.13,NA
20547,569903,X.13,NA
20548,2637101,X.13,NA
20549,5106403,X.13,8
20550,342203,X.13,NA
20551,157201,X.13,NA
20552,3916602,X.13,NA
20553,5174801,X.13,NA
20554,5115502,X.13,10
20555,2678202,X.13,NA
20556,853002,X.13,NA
20557,5145802,X.13,NA
20558,5105803,X.13,NA
20559,373904,X.13,6
20560,270002,X.13,8
20561,468401,X.13,NA
20562,5042602,X.13,NA
20563,592605,X.13,NA
20564,239301,X.13,5
20565,7017401,X.13,NA
20566,2655601,X.13,NA
20567,502203,X.13,NA
20568,5151302,X.13,NA
20569,115001,X.13,8
20570,568302,X.13,8
20571,587903,X.13,NA
20572,23701,X.13,NA
20573,5143602,X.13,8
20574,2682501,X.13,NA
20575,77202,X.13,NA
20576,5702,X.13,10
20577,462702,X.13,NA
20578,594504,X.13,NA
20579,2704901,X.13,NA
20580,5141501,X.13,NA
20581,5140302,X.13,NA
20582,2646001,X.13,NA
20583,1102002,X.13,NA
20584,1098902,X.13,NA
20585,251704,X.13,NA
20586,5007303,X.13,NA
20587,2552202,X.13,NA
20588,212301,X.13,7
20589,562001,X.13,NA
20590,6401,X.13,NA
20591,5180502,X.13,NA
20592,5043301,X.13,NA
20593,3059402,X.13,NA
20594,5136203,X.13,9
20595,302,X.13,NA
20596,2660202,X.13,NA
20597,5011503,X.13,7
20598,2931201,X.13,NA
20599,5145902,X.13,NA
20600,1246203,X.13,NA
20601,24302,X.13,10
20602,1002602,X.13,NA
20603,5172501,X.13,NA
20604,5035205,X.13,NA
20605,3494802,X.13,NA
20606,7208803,X.13,NA
20607,5197202,X.13,NA
20608,208103,X.13,NA
20609,592705,X.13,NA
20610,138401,X.13,NA
20611,585401,X.13,NA
20612,476401,X.13,2
20613,3093601,X.13,NA
20614,499301,X.13,NA
20615,5185603,X.13,7
20616,532013,X.13,NA
20617,481003,X.13,NA
20618,5116901,X.13,NA
20619,2828801,X.13,NA
20620,372002,X.13,NA
20621,585301,X.13,NA
20622,254802,X.13,NA
20623,5142702,X.13,NA
20624,7006103,X.13,NA
20625,2037601,X.13,NA
20626,5017401,X.13,NA
20627,439401,X.13,6
20628,2685601,X.13,NA
20629,1001002,X.13,NA
20630,5109603,X.13,NA
20631,426701,X.13,NA
20632,436305,X.13,NA
20633,5133902,X.13,NA
20634,5051902,X.13,NA
20635,935702,X.13,NA
20636,5005202,X.13,NA
20637,522404,X.13,NA
20638,990802,X.13,NA
20639,586902,X.13,NA
20640,154201,X.13,NA
20641,2127201,X.13,NA
20642,7004003,X.13,NA
20643,2666501,X.13,NA
20644,7219202,X.13,NA
20645,115702,X.13,5
20646,5063902,X.13,NA
20647,559703,X.13,NA
20648,2308202,X.13,NA
20649,572301,X.13,NA
20650,884002,X.13,NA
20651,390902,X.13,NA
20652,5185101,X.13,NA
20653,2046604,X.13,NA
20654,2993601,X.13,NA
20655,5046501,X.13,NA
20656,104101,X.13,NA
20657,2678201,X.13,NA
20658,5068405,X.13,NA
20659,462103,X.13,NA
20660,5017705,X.13,NA
20661,583201,X.13,NA
20662,588002,X.13,NA
20663,3079802,X.13,NA
20664,319903,X.13,NA
20665,889702,X.13,NA
20666,208302,X.13,NA
20667,7231401,X.13,6
20668,412602,X.13,7
20669,5214701,X.13,NA
20670,345501,X.13,NA
20671,7019903,X.13,5
20672,5011601,X.13,NA
20673,795202,X.13,NA
20674,5022103,X.13,NA
20675,383601,X.13,NA
20676,195402,X.13,NA
20677,703802,X.13,8
20678,86805,X.13,NA
20679,7219501,X.13,NA
20680,140803,X.13,NA
20681,3060601,X.13,NA
20682,715302,X.13,NA
20683,2705003,X.13,NA
20684,2156903,X.13,NA
20685,5016302,X.13,NA
20686,52102,X.13,5
20687,5185702,X.13,NA
20688,43701,X.13,8
20689,5004101,X.13,NA
20690,2924002,X.13,NA
20691,780808,X.13,NA
20692,484202,X.13,NA
20693,211603,X.13,7
20694,812802,X.13,NA
20695,5077302,X.13,NA
20696,520702,X.13,NA
20697,416102,X.13,NA
20698,8140602,X.13,NA
20699,5090401,X.13,NA
20700,5657102,X.13,NA
20701,5104403,X.13,NA
20702,2037404,X.13,NA
20703,5010702,X.13,6
20704,5008101,X.13,NA
20705,575202,X.13,NA
20706,5145703,X.13,NA
20707,3100201,X.13,NA
20708,93901,X.13,NA
20709,512104,X.13,NA
20710,5070304,X.13,NA
20711,98805,X.13,9
20712,5044102,X.13,NA
20713,529502,X.13,NA
20714,3015405,X.13,NA
20715,791102,X.13,NA
20716,505803,X.13,NA
20717,5095004,X.13,NA
20718,7018302,X.13,NA
20719,596603,X.13,9
20720,892802,X.13,NA
20721,3079001,X.13,NA
20722,118602,X.13,NA
20723,186901,X.13,10
20724,177802,X.13,NA
20725,5112401,X.13,NA
20726,5308502,X.13,NA
20727,7224303,X.13,NA
20728,288805,X.13,NA
20729,522202,X.13,NA
20730,282801,X.13,NA
20731,208002,X.13,NA
20732,508202,X.13,NA
20733,570102,X.13,NA
20734,5044103,X.13,NA
20735,5000805,X.13,5
20736,448801,X.13,7
20737,568504,X.13,NA
20738,278501,X.13,8
20739,2699802,X.13,NA
20740,185801,X.13,8
20741,340705,X.13,NA
20742,457401,X.13,NA
20743,133202,X.13,8
20744,5043202,X.13,NA
20745,2186101,X.13,NA
20746,7008703,X.13,NA
20747,571005,X.13,NA
20748,529102,X.13,NA
20749,463301,X.13,7
20750,283504,X.13,NA
20751,182803,X.13,NA
20752,5216301,X.13,NA
20753,5063302,X.13,NA
20754,5085701,X.13,NA
20755,893704,X.13,NA
20756,392701,X.13,NA
20757,493502,X.13,10
20758,3105302,X.13,NA
20759,5028401,X.13,NA
20760,563903,X.13,NA
20761,427001,X.13,7
20762,5187001,X.13,NA
20763,5061001,X.13,NA
20764,400303,X.13,NA
20765,293203,X.13,6
20766,1021702,X.13,NA
20767,22501,X.13,NA
20768,5193002,X.13,NA
20769,502201,X.13,8
20770,326401,X.13,7
20771,2701403,X.13,NA
20772,5189101,X.13,NA
20773,8001,X.13,NA
20774,7006104,X.13,NA
20775,534001,X.13,6
20776,5176001,X.13,NA
20777,403405,X.13,NA
20778,5170801,X.13,NA
20779,2508603,X.13,NA
20780,551501,X.13,NA
20781,5190201,X.13,NA
20782,5174303,X.13,NA
20783,5081101,X.13,NA
20784,5214401,X.13,NA
20785,524601,X.13,NA
20786,3175801,X.13,NA
20787,72002,X.13,7
20788,1241102,X.13,NA
20789,218602,X.13,NA
20790,402003,X.13,3
20791,541504,X.13,NA
20792,5021702,X.13,NA
20793,8181702,X.13,NA
20794,440701,X.13,NA
20795,2716601,X.13,NA
20796,251304,X.13,NA
20797,5147302,X.13,NA
20798,2683301,X.13,NA
20799,365901,X.13,NA
20800,5031904,X.13,NA
20801,5118104,X.13,NA
20802,706302,X.13,8
20803,436801,X.13,3
20804,5164901,X.13,NA
20805,5155702,X.13,NA
20806,5181001,X.13,NA
20807,5111202,X.13,NA
20808,442001,X.13,NA
20809,315102,X.13,3
20810,28701,X.13,NA
20811,5159501,X.13,NA
20812,5015501,X.13,NA
20813,596202,X.13,5
20814,876702,X.13,NA
20815,5005602,X.13,NA
20816,7012902,X.13,7
20817,468501,X.13,NA
20818,10304,X.13,NA
20819,197201,X.13,NA
20820,558103,X.13,7
20821,539902,X.13,NA
20822,467202,X.13,NA
20823,460103,X.13,NA
20824,494003,X.13,NA
20825,3869402,X.13,NA
20826,5036302,X.13,NA
20827,858402,X.13,NA
20828,292204,X.13,NA
20829,195102,X.13,NA
20830,5065101,X.13,NA
20831,5163501,X.13,5
20832,5204001,X.13,6
20833,5011602,X.13,NA
20834,2705001,X.13,NA
20835,5703,X.13,NA
20836,169504,X.13,NA
20837,580501,X.13,NA
20838,2994002,X.13,NA
20839,442904,X.13,5
20840,2565602,X.13,NA
20841,5202301,X.13,NA
20842,239702,X.13,NA
20843,575904,X.13,NA
20844,566302,X.13,NA
20845,5212001,X.13,5
20846,3812302,X.13,NA
20847,5004502,X.13,NA
20848,3027604,X.13,NA
20849,5200502,X.13,NA
20850,5064701,X.13,6
20851,7202001,X.13,NA
20852,254903,X.13,NA
20853,5043302,X.13,NA
20854,5060602,X.13,NA
20855,5022502,X.13,8
20856,136102,X.13,NA
20857,5078101,X.13,NA
20858,5171801,X.13,NA
20859,5074003,X.13,NA
20860,3408102,X.13,NA
20861,498201,X.13,9
20862,5009002,X.13,NA
20863,501002,X.13,NA
20864,5124501,X.13,NA
20865,299602,X.13,NA
20866,2696602,X.13,NA
20867,203801,X.13,NA
20868,25403,X.13,NA
20869,5043902,X.13,NA
20870,123701,X.13,7
20871,503201,X.13,NA
20872,587004,X.13,NA
20873,511306,X.13,NA
20874,8039902,X.13,NA
20875,731805,X.13,NA
20876,41904,X.13,NA
20877,2759901,X.13,NA
20878,507801,X.13,NA
20879,121801,X.13,NA
20880,187702,X.13,NA
20881,2598304,X.13,NA
20882,386001,X.13,NA
20883,5164704,X.13,NA
20884,2055602,X.13,NA
20885,2184103,X.13,NA
20886,517301,X.13,NA
20887,313503,X.13,NA
20888,3843602,X.13,NA
20889,445903,X.13,6
20890,5134601,X.13,NA
20891,5004202,X.13,3
20892,2149502,X.13,NA
20893,407402,X.13,NA
20894,5177801,X.13,NA
20895,5057001,X.13,NA
20896,5047301,X.13,NA
20897,527502,X.13,NA
20898,2037801,X.13,NA
20899,194303,X.13,NA
20900,373906,X.13,NA
20901,587101,X.13,NA
20902,2130101,X.13,NA
20903,23501,X.13,5
20904,560102,X.13,10
20905,132803,X.13,7
20906,3035802,X.13,NA
20907,5100802,X.13,NA
20908,5015301,X.13,NA
20909,7017901,X.13,NA
20910,245502,X.13,NA
20911,41202,X.13,NA
20912,538202,X.13,NA
20913,345701,X.13,4
20914,51802,X.13,NA
20915,5022202,X.13,NA
20916,526903,X.13,NA
20917,3419102,X.13,NA
20918,2576601,X.13,NA
20919,401702,X.13,NA
20920,2786402,X.13,NA
20921,5109102,X.13,NA
20922,5176702,X.13,NA
20923,7008701,X.13,NA
20924,5155001,X.13,NA
20925,571602,X.13,8
20926,5134202,X.13,NA
20927,108902,X.13,9
20928,170002,X.13,NA
20929,7212102,X.13,NA
20930,5506702,X.13,NA
20931,562303,X.13,NA
20932,493401,X.13,9
20933,75904,X.13,NA
20934,2797401,X.13,NA
20935,327002,X.13,7
20936,149203,X.13,7
20937,2926403,X.13,NA
20938,520902,X.13,NA
20939,2613001,X.13,NA
20940,2586501,X.13,NA
20941,5114701,X.13,NA
20942,5170602,X.13,NA
20943,47801,X.13,NA
20944,2798001,X.13,NA
20945,475504,X.13,NA
20946,580103,X.13,NA
20947,162603,X.13,NA
20948,572101,X.13,NA
20949,2017503,X.13,NA
20950,2988601,X.13,NA
20951,2673601,X.13,NA
20952,2547002,X.13,NA
20953,5004501,X.13,NA
20954,560901,X.13,5
20955,358402,X.13,NA
20956,473102,X.13,6
20957,328305,X.13,NA
20958,592205,X.13,6
20959,269703,X.13,5
20960,2799902,X.13,NA
20961,82403,X.13,NA
20962,583202,X.13,7
20963,251303,X.13,NA
20964,489001,X.13,NA
20965,2090401,X.13,NA
20966,217205,X.13,NA
20967,5100702,X.13,NA
20968,86802,X.13,5
20969,5048701,X.13,NA
20970,2545201,X.13,NA
20971,2831901,X.13,NA
20972,385501,X.13,NA
20973,5091302,X.13,NA
20974,134804,X.13,NA
20975,5131302,X.13,NA
20976,751305,X.13,NA
20977,5028201,X.13,6
20978,161301,X.13,NA
20979,412201,X.13,NA
20980,335401,X.13,NA
20981,594102,X.13,NA
20982,2954003,X.13,NA
20983,2735402,X.13,NA
20984,253201,X.13,NA
20985,33302,X.13,7
20986,5174401,X.13,NA
20987,3323701,X.13,NA
20988,592504,X.13,5
20989,104701,X.13,NA
20990,5105504,X.13,NA
20991,2643901,X.13,NA
20992,2191904,X.13,NA
20993,2595301,X.13,NA
20994,55901,X.13,10
20995,2706602,X.13,NA
20996,2119801,X.13,NA
20997,2695001,X.13,NA
20998,5142601,X.13,NA
20999,5105302,X.13,8
21000,5126302,X.13,NA
21001,534401,X.13,NA
21002,214401,X.13,8
21003,2991104,X.13,NA
21004,5124402,X.13,NA
21005,2083401,X.13,NA
21006,529601,X.13,4
21007,5121802,X.13,NA
21008,3083002,X.13,NA
21009,8009304,X.13,NA
21010,5005503,X.13,NA
21011,5095801,X.13,NA
21012,2618901,X.13,NA
21013,251602,X.13,NA
21014,5061802,X.13,NA
21015,5132904,X.13,8
21016,527701,X.13,8
21017,3024401,X.13,NA
21018,152604,X.13,NA
21019,5184801,X.13,NA
21020,352704,X.13,NA
21021,19803,X.13,NA
21022,524201,X.13,5
21023,2955401,X.13,NA
21024,473402,X.13,NA
21025,217201,X.13,7
21026,2845401,X.13,NA
21027,5029602,X.13,NA
21028,529302,X.13,NA
21029,5106101,X.13,NA
21030,2992401,X.13,NA
21031,5096601,X.13,NA
21032,7209001,X.13,NA
21033,5205201,X.13,NA
21034,154103,X.13,8
21035,2541102,X.13,NA
21036,5134201,X.13,NA
21037,464004,X.13,NA
21038,2716903,X.13,NA
21039,321902,X.13,NA
21040,5179802,X.13,NA
21041,303605,X.13,NA
21042,40401,X.13,8
21043,23702,X.13,NA
21044,5217602,X.13,NA
21045,5007503,X.13,NA
21046,5156402,X.13,NA
21047,174202,X.13,8
21048,5136002,X.13,NA
21049,2942901,X.13,NA
21050,5079205,X.13,9
21051,8085701,X.13,NA
21052,512105,X.13,8
21053,5082402,X.13,NA
21054,172401,X.13,NA
21055,2631202,X.13,NA
21056,2747801,X.13,NA
21057,5184903,X.13,NA
21058,531902,X.13,NA
21059,5058101,X.13,NA
21060,5114101,X.13,NA
21061,5146001,X.13,NA
21062,5087102,X.13,NA
21063,168002,X.13,8
21064,5111703,X.13,7
21065,397401,X.13,NA
21066,5050401,X.13,7
21067,7235801,X.13,8
21068,2005001,X.13,NA
21069,5303802,X.13,NA
21070,419506,X.13,NA
21071,2664801,X.13,NA
21072,489803,X.13,NA
21073,572404,X.13,NA
21074,5023702,X.13,NA
21075,325102,X.13,NA
21076,5400302,X.13,NA
21077,336001,X.13,9
21078,2688802,X.13,NA
21079,422304,X.13,NA
21080,395801,X.13,NA
21081,579702,X.13,NA
21082,3095002,X.13,NA
21083,570503,X.13,NA
21084,2821303,X.13,NA
21085,5043001,X.13,NA
21086,480501,X.13,NA
21087,682303,X.13,NA
21088,8150002,X.13,NA
21089,892903,X.13,NA
21090,566303,X.13,NA
21091,5052202,X.13,NA
21092,563301,X.13,NA
21093,2749002,X.13,NA
21094,5213801,X.13,NA
21095,75404,X.13,8
21096,5071303,X.13,NA
21097,3027301,X.13,NA
21098,579701,X.13,NA
21099,8064401,X.13,NA
21100,2563101,X.13,NA
21101,177601,X.13,5
21102,5124202,X.13,NA
21103,5135702,X.13,NA
21104,5111201,X.13,NA
21105,5215201,X.13,NA
21106,391701,X.13,NA
21107,5106702,X.13,6
21108,110301,X.13,NA
21109,5070301,X.13,4
21110,499503,X.13,NA
21111,5002604,X.13,6
21112,7016901,X.13,NA
21113,526801,X.13,9
21114,526001,X.13,7
21115,5024502,X.13,NA
21116,780102,X.13,10
21117,5063604,X.13,NA
21118,5030902,X.13,4
21119,584809,X.13,NA
21120,5155501,X.13,5
21121,18201,X.13,NA
21122,5116101,X.13,NA
21123,1100102,X.13,NA
21124,462101,X.13,NA
21125,2116202,X.13,NA
21126,5090301,X.13,NA
21127,5121803,X.13,NA
21128,432502,X.13,8
21129,5189902,X.13,NA
21130,5178602,X.13,NA
21131,561902,X.13,NA
21132,589902,X.13,NA
21133,8015702,X.13,NA
21134,5097702,X.13,8
21135,391201,X.13,NA
21136,5008602,X.13,NA
21137,5135801,X.13,NA
21138,565503,X.13,NA
21139,467302,X.13,NA
21140,2635502,X.13,NA
21141,470501,X.13,NA
21142,5192602,X.13,NA
21143,34002,X.13,5
21144,291302,X.13,NA
21145,270001,X.13,NA
21146,5212101,X.13,NA
21147,406802,X.13,NA
21148,2187001,X.13,NA
21149,285502,X.13,NA
21150,230601,X.13,NA
21151,579003,X.13,7
21152,5025202,X.13,NA
21153,5182001,X.13,NA
21154,5090802,X.13,NA
21155,532301,X.13,9
21156,2565601,X.13,NA
21157,381804,X.13,NA
21158,3824402,X.13,NA
21159,5083802,X.13,NA
21160,900202,X.13,NA
21161,2564903,X.13,NA
21162,358701,X.13,NA
21163,5056301,X.13,NA
21164,3098002,X.13,NA
21165,2762904,X.13,NA
21166,458903,X.13,NA
21167,155202,X.13,NA
21168,5158901,X.13,5
21169,7012501,X.13,NA
21170,5101801,X.13,NA
21171,5152702,X.13,NA
21172,2595002,X.13,NA
21173,402502,X.13,NA
21174,7022502,X.13,5
21175,992302,X.13,NA
21176,73603,X.13,5
21177,66901,X.13,NA
21178,522901,X.13,9
21179,7006102,X.13,NA
21180,5066102,X.13,NA
21181,459602,X.13,5
21182,564208,X.13,NA
21183,80205,X.13,NA
21184,5078602,X.13,NA
21185,320902,X.13,NA
21186,237601,X.13,NA
21187,5088301,X.13,NA
21188,556701,X.13,NA
21189,3406302,X.13,NA
21190,2791602,X.13,NA
21191,2901001,X.13,NA
21192,2645301,X.13,NA
21193,5030303,X.13,6
21194,437101,X.13,8
21195,32803,X.13,NA
21196,569403,X.13,NA
21197,5040702,X.13,NA
21198,110102,X.13,NA
21199,795102,X.13,6
21200,3824002,X.13,NA
21201,499101,X.13,NA
21202,174601,X.13,NA
21203,5187601,X.13,NA
21204,630102,X.13,NA
21205,276501,X.13,6
21206,2917202,X.13,NA
21207,93601,X.13,5
21208,11702,X.13,NA
21209,7006302,X.13,NA
21210,212102,X.13,NA
21211,2099301,X.13,NA
21212,5183401,X.13,NA
21213,287704,X.13,NA
21214,5902,X.13,NA
21215,44703,X.13,8
21216,5159101,X.13,NA
21217,5138801,X.13,NA
21218,2833902,X.13,NA
21219,2674004,X.13,NA
21220,8146201,X.13,NA
21221,5143901,X.13,NA
21222,682803,X.13,NA
21223,164502,X.13,NA
21224,525004,X.13,NA
21225,7008303,X.13,NA
21226,588003,X.13,NA
21227,5094502,X.13,4
21228,198303,X.13,6
21229,5187303,X.13,NA
21230,565501,X.13,NA
21231,2604101,X.13,NA
21232,5401002,X.13,7
21233,2771203,X.13,NA
21234,5111502,X.13,NA
21235,584401,X.13,NA
21236,2765402,X.13,NA
21237,2139501,X.13,NA
21238,1601,X.13,NA
21239,2203504,X.13,NA
21240,585304,X.13,NA
21241,329703,X.13,NA
21242,513902,X.13,NA
21243,511305,X.13,8
21244,2711901,X.13,NA
21245,762202,X.13,NA
21246,5139102,X.13,NA
21247,136602,X.13,8
21248,581001,X.13,NA
21249,3396002,X.13,NA
21250,78401,X.13,9
21251,89803,X.13,NA
21252,7002902,X.13,NA
21253,5165901,X.13,NA
21254,311503,X.13,8
21255,282602,X.13,NA
21256,2310502,X.13,NA
21257,469605,X.13,5
21258,2704701,X.13,NA
21259,7022102,X.13,NA
21260,393502,X.13,NA
21261,5069302,X.13,NA
21262,125602,X.13,NA
21263,463601,X.13,NA
21264,2829303,X.13,NA
21265,706402,X.13,NA
21266,412603,X.13,NA
21267,3444604,X.13,NA
21268,5109402,X.13,NA
21269,342204,X.13,NA
21270,5184901,X.13,NA
21271,5103901,X.13,NA
21272,5068601,X.13,NA
21273,198103,X.13,NA
21274,2660803,X.13,NA
21275,2814803,X.13,NA
21276,87102,X.13,NA
21277,271902,X.13,8
21278,560103,X.13,NA
21279,3190201,X.13,NA
21280,400902,X.13,NA
21281,2768801,X.13,NA
21282,574703,X.13,NA
21283,326602,X.13,10
21284,11501,X.13,NA
21285,5026401,X.13,NA
21286,5078902,X.13,NA
21287,492204,X.13,NA
21288,207801,X.13,NA
21289,884802,X.13,NA
21290,5079301,X.13,NA
21291,5051501,X.13,NA
21292,564204,X.13,NA
21293,5022802,X.13,7
21294,5053202,X.13,NA
21295,5143604,X.13,NA
21296,5030204,X.13,NA
21297,2516601,X.13,NA
21298,480801,X.13,NA
21299,275407,X.13,NA
21300,2617402,X.13,NA
21301,5017602,X.13,NA
21302,5143201,X.13,NA
21303,120601,X.13,NA
21304,8013602,X.13,NA
21305,5022501,X.13,NA
21306,137603,X.13,NA
21307,5150505,X.13,NA
21308,5057102,X.13,NA
21309,125904,X.13,NA
21310,5122501,X.13,NA
21311,482803,X.13,8
21312,5008303,X.13,NA
21313,291303,X.13,NA
21314,24301,X.13,NA
21315,5199603,X.13,9
21316,5051304,X.13,NA
21317,283908,X.13,NA
21318,5154402,X.13,NA
21319,479202,X.13,7
21320,7005903,X.13,NA
21321,970602,X.13,NA
21322,801003,X.13,NA
21323,792602,X.13,NA
21324,414501,X.13,7
21325,327004,X.13,9
21326,5003502,X.13,NA
21327,504701,X.13,NA
21328,5022402,X.13,NA
21329,3451001,X.13,NA
21330,5151801,X.13,NA
21331,569801,X.13,NA
21332,328602,X.13,5
21333,5183601,X.13,5
21334,5098802,X.13,5
21335,230901,X.13,NA
21336,5186301,X.13,NA
21337,5200601,X.13,NA
21338,175002,X.13,NA
21339,152403,X.13,5
21340,95001,X.13,NA
21341,400304,X.13,NA
21342,535602,X.13,NA
21343,5113403,X.13,NA
21344,994602,X.13,NA
21345,285102,X.13,5
21346,731902,X.13,9
21347,5029901,X.13,NA
21348,5029401,X.13,NA
21349,2666102,X.13,NA
21350,250005,X.13,NA
21351,465703,X.13,NA
21352,5111501,X.13,NA
21353,2700003,X.13,NA
21354,5198801,X.13,NA
21355,338101,X.13,7
21356,5175003,X.13,3
21357,522402,X.13,8
21358,2839601,X.13,NA
21359,533101,X.13,NA
21360,5139301,X.13,NA
21361,465202,X.13,NA
21362,5112601,X.13,NA
21363,7205205,X.13,NA
21364,5180101,X.13,NA
21365,476802,X.13,NA
21366,5058702,X.13,NA
21367,5021002,X.13,NA
21368,2536101,X.13,NA
21369,370804,X.13,NA
21370,5204302,X.13,NA
21371,73205,X.13,NA
21372,560701,X.13,NA
21373,5003303,X.13,NA
21374,1145002,X.13,NA
21375,5185502,X.13,NA
21376,5090702,X.13,8
21377,7010102,X.13,NA
21378,5162701,X.13,NA
21379,506204,X.13,NA
21380,5127403,X.13,NA
21381,173603,X.13,6
21382,1093605,X.13,NA
21383,5090402,X.13,NA
21384,5048702,X.13,NA
21385,554001,X.13,7
21386,7202903,X.13,NA
21387,579601,X.13,NA
21388,2550701,X.13,NA
21389,5115402,X.13,NA
21390,587001,X.13,NA
21391,5071601,X.13,NA
21392,460301,X.13,NA
21393,5050601,X.13,NA
21394,2637401,X.13,NA
21395,595501,X.13,8
21396,5174502,X.13,NA
21397,3075503,X.13,NA
21398,590203,X.13,NA
21399,587202,X.13,NA
21400,2935701,X.13,NA
21401,2578001,X.13,NA
21402,5084302,X.13,5
21403,338002,X.13,8
21404,5043003,X.13,NA
21405,5160401,X.13,6
21406,2796601,X.13,NA
21407,273703,X.13,NA
21408,5152201,X.13,NA
21409,322704,X.13,8
21410,2847702,X.13,NA
21411,7204501,X.13,NA
21412,225302,X.13,NA
21413,1140102,X.13,NA
21414,3069701,X.13,NA
21415,1172102,X.13,NA
21416,5105603,X.13,NA
21417,5161503,X.13,NA
21418,5011702,X.13,NA
21419,2966904,X.13,NA
21420,251802,X.13,8
21421,473901,X.13,8
21422,5063504,X.13,NA
21423,5208702,X.13,NA
21424,578501,X.13,NA
21425,5007002,X.13,NA
21426,7014301,X.13,NA
21427,832104,X.13,NA
21428,5157201,X.13,NA
21429,27804,X.13,NA
21430,2203,X.13,NA
21431,5118802,X.13,NA
21432,5126202,X.13,NA
21433,288901,X.13,8
21434,5009801,X.13,NA
21435,5125701,X.13,NA
21436,5146704,X.13,NA
21437,568901,X.13,NA
21438,5142401,X.13,NA
21439,5161103,X.13,8
21440,3069801,X.13,NA
21441,253203,X.13,NA
21442,443901,X.13,NA
21443,5011701,X.13,NA
21444,562503,X.13,8
21445,5203402,X.13,NA
21446,5125302,X.13,NA
21447,513402,X.13,7
21448,785703,X.13,NA
21449,5141701,X.13,NA
21450,5044703,X.13,NA
21451,543703,X.13,10
21452,5133703,X.13,NA
21453,120901,X.13,NA
21454,5204301,X.13,NA
21455,527103,X.13,NA
21456,5207402,X.13,9
21457,5098703,X.13,NA
21458,169701,X.13,NA
21459,5101502,X.13,6
21460,5112102,X.13,8
21461,570404,X.13,NA
21462,2697302,X.13,NA
21463,5157203,X.13,NA
21464,8019803,X.13,NA
21465,529301,X.13,NA
21466,521802,X.13,NA
21467,3304301,X.13,NA
21468,525401,X.13,NA
21469,5165501,X.13,7
21470,5200301,X.13,NA
21471,3389001,X.13,NA
21472,485601,X.13,8
21473,5127104,X.13,NA
21474,2761601,X.13,NA
21475,219405,X.13,NA
21476,5006502,X.13,NA
21477,62801,X.13,NA
21478,174502,X.13,6
21479,5145601,X.13,NA
21480,5167701,X.13,NA
21481,991002,X.13,NA
21482,7009504,X.13,NA
21483,412801,X.13,NA
21484,8605,X.13,NA
21485,5132905,X.13,NA
21486,329103,X.13,7
21487,2191501,X.13,NA
21488,5143102,X.13,NA
